7485381935804936192	exploration
7485688983939780608	exploration
7485786657737035776	exploration
7486108629616574464	exploration
7487568642830716928	culture
7488255175061823489	culture
7490398655846424577	event
7492942999618760704	event
7492958025662701569	event
7493701799158321153	selection
7495124805751382016	event
7495531054271946752	event
7495814414986825728	product-news
7496227046595903488	validation
7497672844647120898	validation
7498067750511071232	exploration
7498095609019711491	event
7498442003588866048	product-news
7498777766859964416	validation
7499103619175342081	selection
7500202046017585152	validation
7500568447064588288	product-news
7500609723130458113	event
7500824885368238080	event
7500980167796826112	culture
7501300773994057729	exploration
7501385498213556224	exploration
7502750402631827457	validation
7503086186953912320	exploration
7503123893440876545	event
7503151041434193921	exploration
7503803493816729600	selection
7503850459611447296	event
7504224008649904128	selection
7480961008161923072	event
7481324537553473536	exploration
7482406337319055360	exploration
7482752753220599808	exploration
7483145398744879104	event
7483558557536342016	culture
7484951989299220480	exploration
7485314720380465152	selection
7485658575789531136	event
7486060309766447104	event
7486389806734741506	exploration
7487531709954035714	validation
7487867876125822977	culture
7488231880337645568	product-news
7488564326279204864	exploration
7488924275102429184	exploration
7490052843152805889	product-news
7490371730574819329	exploration
7490420674025570304	product-news
7490632268047245312	event
7490733143138938880	event
7490783702340308993	event
7490999620412624896	event
7491192819068461056	event
7491464663952551937	event
7492546878191001600	exploration
7492897700884025344	culture
7493271511781531648	culture
7493353617157066752	exploration
7493639499495743490	culture
7494047149542961153	exploration
7495118058458357760	validation
7495444549746593792	exploration
7495521851406864384	selection
7495816086865645569	exploration
7495872645809410048	product-news
