7384334983966011392	event
7386767047625621504	unclear
7386818744552972288	event
7388601644235616257	culture
7389396987261095937	culture
7394399841625333761	culture
7396551509766877185	recruitment
7396925216259678208	event
7399142370220548096	culture
7401266338217848832	culture
7402076366198013953	event
7404576405843542019	culture
7407890779009945600	validation
7413629043809615872	culture
7417988618008539136	culture
7419403908424425472	culture
7427746137626968064	culture
7429924636857073664	culture
7432520760776331264	event
7443398660589170688	culture
7448406251220246528	validation
7449471513885454336	culture
7450539768066768896	culture
7495452712420061185	event
7499123392504270848	event
7500238121247133698	event
7501279622593036288	event
7503830515595042816	exploration
7483585769832427520	culture
7483913421424513025	recruitment
7485002953402036224	culture
7485368515433156608	exploration
7485738938339545088	recruitment
7485801592349335552	culture
7486117243794223104	event
7486482451704311810	recruitment
7487548153861242881	culture
7487930419359813632	recruitment
7487976593638969344	validation
7488262095407550464	culture
7488586724751704064	product-news
7488683827473760256	culture
7489005716129726464	recruitment
7490076186287534081	culture
7490157434372771840	recruitment
7490450708387876866	unclear
7490768668205793280	product-news
7491180806493782016	event
7491534439970217985	culture
7492634779620806656	culture
7492958093857783808	selection
7493032724153307136	exploration
7493343066322300928	validation
7493706663632388097	problem
7493777310349840384	culture
7494063425887719424	exploration
7495158261491560448	culture
7495523994666835968	culture
7495904877718614016	consensus
7496255814433857537	exploration
7496633526638010368	culture
7497689266077118464	problem
7498050873491755008	culture
7498156520409530368	culture
7498434000106020864	culture
7498798594162991104	exploration
7499141254706819072	recruitment
7500254766770462720	csr
7500593994922409984	culture
7500961538506145793	event
