7459965609276231680	selection
7463287533712371712	exploration
7463612186482106368	culture
7465197712523644928	event
7465461971035897856	event
7465748717778649088	validation
7465824249514106880	exploration
7467371034422476800	event
7469807890652934145	event
7470491509352673280	problem
7472290624646443009	selection
7472732478764666881	event
7473019194171756544	culture
7473436153287962624	event
7475971118101671937	exploration
7477752907291987968	exploration
7478097324679028736	culture
7483519818558742528	exploration
7483868112077963265	exploration
7485332762275590145	exploration
7486012239758569472	exploration
7486117977604677632	exploration
7487514686180028418	validation
7488579153785479169	exploration
7488624455678672896	exploration
7488956640021458944	csr
7490398692697526272	selection
7490768580230234112	selection
7491478278625505280	problem
7495108951471202305	event
7495479643425337344	exploration
7495555135599976448	culture
7495842011472662528	exploration
7496204400290611200	exploration
7496264814906904576	exploration
7497998218794962944	event
7498351291279089664	selection
7498801545614934016	exploration
7499088401489580032	exploration
7503796475034943488	validation
7493177155045228544	selection
7493623131106959360	problem
7493949591382319104	csr
7494218873861263360	culture
7495049198279602176	culture
7495367872941092864	validation
7495440727359823872	product-news
7496142553344303104	exploration
7496200828186390529	problem
7496536307784118272	csr
7497593044720836608	event
7497950454161723393	product-news
7498276492494295040	culture
7498763876075724800	unclear
7499307887064928256	culture
