7500826281153028097	validation
7501247875750920192	event
7501262973248851970	validation
7502998859149713409	event
7503453217582747648	event
7503801168599359488	event
7504886672694759424	event
7493697917724090368	exploration
7493728180835430401	event
7493758351940542465	unclear
7494067846302490624	exploration
7494098063460921346	culture
7495147464753082368	problem
7495177780612161538	event
7495509953110237186	unclear
7495540114014703616	validation
7495872349045719040	event
7495902421689241601	exploration
7496234782020820992	exploration
7496265400444325888	exploration
7496582017111814145	selection
7496612225181474817	exploration
7496657451681894400	unclear
7497684353456467968	event
7497714368629948417	problem
7498031733494243329	event
7498069289619456000	culture
7498426617137090560	exploration
7498446723506413570	culture
7498771497608577025	product-news
7498869542337552384	event
7499096085861122048	culture
7499148894014988288	exploration
7499186599327465472	validation
7500228486062571522	problem
7500258558358401024	event
7500298983005876224	problem
7500596612944134144	event
7500621042441265152	culture
7500944661658664961	exploration
7500975961060962304	exploration
7501308157097336833	unclear
7501338265711497216	culture
7501382458152681472	event
7501621955192573952	event
7501670626252742656	event
7501715860147830784	event
7503145067990384641	product-news
7503165333948702721	unclear
7503482740932030465	culture
7503512686832439296	requirements
7503535252695613441	culture
7503863716052918272	product-news
7503905172826288129	culture
7504584687172923394	unclear
7386710447972057088	product-news
7424133579363942401	selection
7479897004836421633	event
7479936340755652608	event
7480294155278249984	culture
7481026799372496896	culture
7481382872667553792	product-news
7481425361293991936	validation
7482453398316019712	validation
7482811149323804673	exploration
7482881634493456386	event
7483203287136092162	exploration
7483565775593865216	exploration
7485000591803576321	exploration
7485344651822931969	exploration
