7478554533829165056	unclear
7481354362741489664	culture
7486012274671792128	exploration
7496169193646747648	unclear
7501258395442769921	exploration
6986058806036226048	selection
6994054261986725888	selection
7046532337873911808	product-news
7064957653612982272	culture
7092620399699513345	product-news
7117459356119437312	recruitment
7227072289333219329	product-news
7233837324424343552	event
7324134379050475520	culture
7344377977071104002	culture
7398852464411688962	validation
7419417791809654784	culture
7452475736076046336	product-news
7475555569869758464	product-news
7487151572775493632	event
7443273235405721600	unclear
7444855377680285696	exploration
7445507977484148736	exploration
7446927206322270208	culture
7448407091976830976	exploration
7452391031305666560	unclear
7455956844813914112	product-news
7457825366187929600	culture
7462566245800919040	event
7468295772384710656	event
7469727586399592449	exploration
7479874422120529920	problem
7486103126656184320	culture
7488640052512833536	culture
7491176717475270656	culture
6400841625999937536	selection
6402208435005464576	culture
6422528719117705216	culture
6630929219922862080	unclear
6676846457552797696	csr
6717402784783753217	csr
6821453549487177728	culture
6857053282507091968	unclear
6917923869274107905	problem
6970457545983352832	problem
7133985118351757312	culture
7254654871226724353	unclear
7267546103196114945	unclear
7318386100052324353	culture
7357170088573063168	selection
7438300127657705472	problem
7447112763111501824	problem
7447762069795360768	problem
7449533873387974656	exploration
7467655291556368384	consensus
