7100271687820079104	event
7194713812552286208	event
7237783101832146944	event
7274909043742150658	problem
7337870133123571712	event
7459541929157074945	event
7459628059852369920	event
7465442982595481601	event
7466112036423331840	event
7467869808768942080	event
7469077799887335425	event
7488887286365990913	event
7492867298266103808	culture
7496193377969881088	culture
7500277566444912640	culture
7500924062827978753	unclear
7501319213416947712	culture
7503369937638395904	unclear
7503428535546454016	unclear
7503747676358746112	recruitment
7191826865563607040	culture
7214028767202029569	culture
7265342278729097216	event
7286112921540018177	problem
7306329821523947520	exploration
7360290179355451392	problem
7393666062300499968	consensus
7394726497829232640	product-news
7397662408879697920	problem
7437844998617722881	problem
7449487367037489153	event
7453684775418183680	product-news
7460329522752569345	exploration
7468330954638614530	requirements
7498316904072130561	product-news
7463619752603795457	problem
7466116428866260992	culture
7470501063641661440	problem
7475185575189180416	event
7475186025640665088	unclear
7481356580261699584	unclear
7484937141613993984	culture
7486037161834848256	culture
7487912801240502272	problem
7488986923231842304	selection
7492664222548688896	culture
7493690362209923072	problem
7493707583124566016	culture
7498196966301106176	exploration
7501401228401332224	event
6761957930414702593	product-news
6775199795117092864	exploration
6778822682118123520	csr
6797713684144771072	exploration
6812811772588912640	culture
